"","document","topic","gamma","author","date","title","source","top_words"
"633","Hillary Clinton_122",4,5.21390157168436e-05,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Grand Rapids Michigan","The Grammar Lab","war life security officer putin nuclear weapon gun"
"634","Hillary Clinton_123",4,0.000114442442389858,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Philadelphia Pennsylvania SD24","The Grammar Lab","war life security officer putin nuclear weapon gun"
"635","Hillary Clinton_13",4,9.49250454168788e-05,"Hillary Clinton",2016-07-26,"Remarks on rejecting Donald Trump’s vision of America in Tampa, Florida","Clinton Official","war life security officer putin nuclear weapon gun"
"636","Hillary Clinton_14",4,0.0057005548999766,"Hillary Clinton",2016-07-26,"Remarks at the 87th LULAC National Convention in Washington, D.C.","Clinton Official","war life security officer putin nuclear weapon gun"
"637","Hillary Clinton_15",4,0.0975163818985327,"Hillary Clinton",2016-07-25,"Remarks at the VFW Convention in Charlotte, North Carolina","Clinton Official","war life security officer putin nuclear weapon gun"
"638","Hillary Clinton_16",4,0.00843173946350042,"Hillary Clinton",2016-07-18,"Remarks at the NAACP 107th Annual Convention in Cincinnati, OH","Clinton Official","war life security officer putin nuclear weapon gun"
"639","Hillary Clinton_17",4,4.95714175168354e-05,"Hillary Clinton",2016-07-13,"Remarks on American Values","Clinton Official","war life security officer putin nuclear weapon gun"
"640","Hillary Clinton_18",4,4.95714175168354e-05,"Hillary Clinton",2016-07-13,"Remarks on bridging divides in America","Clinton Official","war life security officer putin nuclear weapon gun"
"641","Hillary Clinton_19",4,5.93314426797792e-05,"Hillary Clinton",2016-07-12,"Remarks at an event with Senator Bernie Sanders in Portsmouth, New Hampshire","Clinton Official","war life security officer putin nuclear weapon gun"
"642","Hillary Clinton_2",4,0.598640729071437,"Hillary Clinton",2016-11-01,"Remarks in Cincinnati on gun control and national security","Clinton Official","war life security officer putin nuclear weapon gun"
"643","Hillary Clinton_20",4,5.92571304036804e-05,"Hillary Clinton",2016-07-11,"Remarks at the African Methodist Episcopal Church National Convention","Clinton Official","war life security officer putin nuclear weapon gun"
"644","Hillary Clinton_21",4,0.00242204975349831,"Hillary Clinton",2016-07-05,"Remarks at an event with President Obama in Charlotte, North Carolina","Clinton Official","war life security officer putin nuclear weapon gun"
"645","Hillary Clinton_22",4,0.000115560571172836,"Hillary Clinton",2016-07-01,"Remarks on securing the Democratic nomination","Clinton Official","war life security officer putin nuclear weapon gun"
"646","Hillary Clinton_27",4,7.46933763807387e-05,"Hillary Clinton",2016-09-15,"Remarks at the University of North Carolina in Greensboro","UCSB","war life security officer putin nuclear weapon gun"
"647","Hillary Clinton_28",4,0.000206233049684383,"Hillary Clinton",2016-09-18,"Remarks to the Congressional Black Caucus in Washington, D.C.","UCSB","war life security officer putin nuclear weapon gun"
"648","Hillary Clinton_29",4,0.0418676229369662,"Hillary Clinton",2016-09-27,"Remarks at Wake Technical Community College in Raleigh, North Carolina","UCSB","war life security officer putin nuclear weapon gun"
"649","Hillary Clinton_3",4,0.000126363306721002,"Hillary Clinton",2016-08-08,"Remarks on small businesses and creating jobs in St. Petersburg, FL","Clinton Official","war life security officer putin nuclear weapon gun"
"650","Hillary Clinton_30",4,8.427274204136e-05,"Hillary Clinton",2016-09-28,"Remarks at the University of New Hampshire in Durham","UCSB","war life security officer putin nuclear weapon gun"
"651","Hillary Clinton_31",4,0.00317624455002726,"Hillary Clinton",2016-09-29,"Remarks at Cowles Commons in Des Moines, Iowa","UCSB","war life security officer putin nuclear weapon gun"
"652","Hillary Clinton_32",4,0.0652739596583163,"Hillary Clinton",2016-09-30,"Remarks at Coral Springs Gymnasium in Coral Springs, Florida","UCSB","war life security officer putin nuclear weapon gun"
"653","Hillary Clinton_33",4,0.00402691395009067,"Hillary Clinton",2016-10-02,"Remarks at Little Rock AME Zion Church in Charlotte, North Carolina","UCSB","war life security officer putin nuclear weapon gun"
"654","Hillary Clinton_34",4,3.43480961948115e-05,"Hillary Clinton",2016-10-03,"Remarks at Martin Luther King, Jr., Plaza in Toledo, Ohio","UCSB","war life security officer putin nuclear weapon gun"
"655","Hillary Clinton_35",4,4.18163472641794e-05,"Hillary Clinton",2016-10-10,"Remarks at Ohio State University in Columbus","UCSB","war life security officer putin nuclear weapon gun"
"656","Hillary Clinton_36",4,6.37269148036457e-05,"Hillary Clinton",2016-10-11,"Remarks at the Kendall Campus of Miami Dade College in Miami, Florida","UCSB","war life security officer putin nuclear weapon gun"
"657","Hillary Clinton_37",4,4.96234114885994e-05,"Hillary Clinton",2016-10-12,"Remarks at the Palace of Agriculture at the Colorado State Fairgrounds in Pueblo","UCSB","war life security officer putin nuclear weapon gun"
"658","Hillary Clinton_38",4,9.95174808815084e-05,"Hillary Clinton",2016-10-20,"Remarks at the 71st Annual Alfred E. Smith Memorial Foundation Dinner at the Waldorf Astoria Hotel in New York City","UCSB","war life security officer putin nuclear weapon gun"
"659","Hillary Clinton_39",4,5.88883439159072e-05,"Hillary Clinton",2016-10-21,"Remarks at Cuyahoga Community College in Cleveland, Ohio","UCSB","war life security officer putin nuclear weapon gun"
"660","Hillary Clinton_4",4,8.98759081784017e-05,"Hillary Clinton",2016-08-05,"Remarks on criminal justice and immigration reform in Washington D.C.","Clinton Official","war life security officer putin nuclear weapon gun"
"661","Hillary Clinton_40",4,0.0729458344963972,"Hillary Clinton",2016-10-22,"Remarks to the Press Aboard the Campaign Plane in Pittsburgh, Pennsylvania","UCSB","war life security officer putin nuclear weapon gun"
"662","Hillary Clinton_41",4,5.01494136340061e-05,"Hillary Clinton",2016-10-22,"Remarks at Taylor Allderdice High School in Pittsburgh, Pennsylvania","UCSB","war life security officer putin nuclear weapon gun"
"663","Hillary Clinton_42",4,5.62288021913513e-05,"Hillary Clinton",2016-10-25,"Remarks at Broward College's North Campus in Coconut Creek, Florida","UCSB","war life security officer putin nuclear weapon gun"
"664","Hillary Clinton_43",4,0.00525030059929857,"Hillary Clinton",2016-10-27,"Remarks at Wake Forest University in Winston-Salem, North Carolina","UCSB","war life security officer putin nuclear weapon gun"
"665","Hillary Clinton_44",4,0.0448133461028636,"Hillary Clinton",2016-10-29,"Remarks at the Dickerson Community Center in Daytona Beach, Florida","UCSB","war life security officer putin nuclear weapon gun"
"666","Hillary Clinton_45",4,0.0441939267963894,"Hillary Clinton",2016-10-30,"Remarks at the Manor Complex in Wilton Manors, Florida","UCSB","war life security officer putin nuclear weapon gun"
"667","Hillary Clinton_46",4,0.614576572560658,"Hillary Clinton",2016-10-31,"Remarks at Smale Riverfront Park in Cincinnati, Ohio","UCSB","war life security officer putin nuclear weapon gun"
"668","Hillary Clinton_47",4,0.713421989920808,"Hillary Clinton",2016-10-31,"Remarks at the Kent State Student Recreation Center in Kent, Ohio","UCSB","war life security officer putin nuclear weapon gun"
"669","Hillary Clinton_48",4,5.83077391867027e-05,"Hillary Clinton",2016-11-03,"Remarks at Pasco-Hernando State College East Campus in Dade City, Florida","UCSB","war life security officer putin nuclear weapon gun"
"670","Hillary Clinton_49",4,4.81095903351398e-05,"Hillary Clinton",2016-11-03,"Remarks at Coastal Credit Union Music Park in Raleigh, North Carolina","UCSB","war life security officer putin nuclear weapon gun"
"671","Hillary Clinton_5",4,7.0782184386654e-05,"Hillary Clinton",2016-08-04,"Remarks on 100 Day Jobs Plan in Las Vegas, NV","Clinton Official","war life security officer putin nuclear weapon gun"
"672","Hillary Clinton_50",4,0.0233522928526039,"Hillary Clinton",2016-11-03,"Remarks at Pitt Community College in Winterville, North Carolina","UCSB","war life security officer putin nuclear weapon gun"
"673","Hillary Clinton_51",4,5.41067349658695e-05,"Hillary Clinton",2016-11-04,"Remarks at Eastern Market in Detroit, Michigan","UCSB","war life security officer putin nuclear weapon gun"
"674","Hillary Clinton_52",4,5.24860665922336e-05,"Hillary Clinton",2016-11-07,"Remarks at Grand Valley State University in Grand Rapids, Michigan","UCSB","war life security officer putin nuclear weapon gun"
"675","Hillary Clinton_53",4,0.000129830948694329,"Hillary Clinton",2016-11-07,"Remarks at North Carolina State University in Raleigh","UCSB","war life security officer putin nuclear weapon gun"
"676","Hillary Clinton_54",4,7.31912053529669e-05,"Hillary Clinton",2016-11-07,"Remarks at the University of Pittsburgh","UCSB","war life security officer putin nuclear weapon gun"
"677","Hillary Clinton_6",4,0.0338704113986322,"Hillary Clinton",2016-08-03,"Remarks on strengthening the economy and protecting public lands in Commerce City, Colorado","Clinton Official","war life security officer putin nuclear weapon gun"
"678","Hillary Clinton_7",4,3.3856498603284e-05,"Hillary Clinton",2016-08-01,"Remarks on economic policy with Warren Buffett in Omaha, Nebraska","Clinton Official","war life security officer putin nuclear weapon gun"
"679","Hillary Clinton_8",4,0.0159707693866173,"Hillary Clinton",2016-07-31,"Remarks on the economy in Columbus, Ohio","Clinton Official","war life security officer putin nuclear weapon gun"
"680","Hillary Clinton_9",4,3.79581533755531e-05,"Hillary Clinton",2016-07-30,"Remarks on manufacturing and jobs in Youngstown, Ohio","Clinton Official","war life security officer putin nuclear weapon gun"
"681","Donald Trump_126",5,0.000117929041219669,"Donald Trump",2016-07-22,"Donald Trump Republican presidential candidate delivers remarks to volunteers at the Republican National Convention","The Grammar Lab","unite trade government end border open illegal"
"682","Donald Trump_127",5,8.19566592478418e-05,"Donald Trump",2016-07-25,"Donald Trump Republican presidential candidate and Gov Mike Pence Republican vice presidential candidate hold a townhall meeting","The Grammar Lab","unite trade government end border open illegal"
"683","Donald Trump_128",5,0.00019582088307565,"Donald Trump",2016-07-26,"Donald Trump Republican Presidential Candidate delivers remarks at the VFW Convention","The Grammar Lab","unite trade government end border open illegal"
"684","Donald Trump_129",5,7.71545290322601e-05,"Donald Trump",2016-07-27,"Donald Trump Republican presidential candidate delivers remarks at a campaign event","The Grammar Lab","unite trade government end border open illegal"
"685","Donald Trump_130",5,7.35811341486616e-05,"Donald Trump",2016-08-01,"Donald Trump Republican presidential candidate deliver remarks at a campaign event","The Grammar Lab","unite trade government end border open illegal"
"686","Donald Trump_131",5,0.00494595270346267,"Donald Trump",2016-08-02,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Ashburn Virginia","The Grammar Lab","unite trade government end border open illegal"
"687","Donald Trump_132",5,0.020468085993875,"Donald Trump",2016-08-04,"Donald Trump Republican Presidential Candidate holds a campaign rally in Maine","The Grammar Lab","unite trade government end border open illegal"
"688","Donald Trump_133",5,0.0454249581175547,"Donald Trump",2016-08-10,"Donald Trump Republican Presidential Candidate delivers remarks in Abingdon Virginia","The Grammar Lab","unite trade government end border open illegal"
"689","Donald Trump_134",5,0.0132535897171024,"Donald Trump",2016-08-12,"Donald Trump Republican Presidential Candidate holds a campaign rally in Altoona PA 24","The Grammar Lab","unite trade government end border open illegal"
"690","Donald Trump_135",5,8.70838120387481e-05,"Donald Trump",2016-08-17,"Donald Trump Republican Presidential Candidate participates in a Fox News townhall event","The Grammar Lab","unite trade government end border open illegal"
"691","Donald Trump_136",5,0.0790355984954779,"Donald Trump",2016-08-22,"Donald Trump Republican Presidential Candidate Delivers Remarks At A Campaign Event","The Grammar Lab","unite trade government end border open illegal"
"692","Donald Trump_137",5,0.220015353153546,"Donald Trump",2016-08-23,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Austin Texas","The Grammar Lab","unite trade government end border open illegal"
"693","Donald Trump_138",5,0.0731278068850817,"Donald Trump",2016-08-24,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Tampa Florida SD","The Grammar Lab","unite trade government end border open illegal"
"694","Donald Trump_139",5,0.205223213313742,"Donald Trump",2016-08-25,"Donald Trump Republican Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire SD","The Grammar Lab","unite trade government end border open illegal"
