"","document","topic","gamma","author","date","title","source","top_words"
"429","Donald Trump_83",4,0.0678181031758593,"Donald Trump",2016-10-15,"Remarks at the Cross Insurance Center in Bangor, Maine","UCSB","general problem government military power isis force attack security"
"430","Donald Trump_84",4,0.000168779846759678,"Donald Trump",2016-10-15,"Remarks at Toyota of Portsmouth in Portsmouth, New Hampshire","UCSB","general problem government military power isis force attack security"
"431","Donald Trump_85",4,0.000137049825462331,"Donald Trump",2016-10-17,"Remarks at the KI Convention Center in Green Bay, Wisconsin","UCSB","general problem government military power isis force attack security"
"432","Donald Trump_86",4,7.7475322565992e-05,"Donald Trump",2016-10-18,"Remarks at the Norris-Penrose Event Center in Colorado Springs, Colorado","UCSB","general problem government military power isis force attack security"
"433","Donald Trump_87",4,0.000150915652440529,"Donald Trump",2016-10-20,"Remarks at the Delaware County Fairgrounds in Delaware, Ohio","UCSB","general problem government military power isis force attack security"
"434","Donald Trump_88",4,0.00374149343626509,"Donald Trump",2016-10-21,"Remarks at the WNC Agricultural Center's Davis Event Center in Fletcher, North Carolina","UCSB","general problem government military power isis force attack security"
"435","Donald Trump_89",4,0.000165892055326256,"Donald Trump",2016-10-21,"Remarks at the Newtown Athletic Club Sports Training Center in Newtown, Pennsylvania","UCSB","general problem government military power isis force attack security"
"436","Donald Trump_90",4,0.131527830338291,"Donald Trump",2016-10-22,"Remarks on Proposals for the First 100 Days in Office at the Eisenhower Complex in Gettysburg, Pennsylvania","UCSB","general problem government military power isis force attack security"
"437","Donald Trump_91",4,0.000155514820915269,"Donald Trump",2016-10-23,"Remarks at the Collier County Fairgrounds in Naples, Florida","UCSB","general problem government military power isis force attack security"
"438","Donald Trump_92",4,0.000115362145335382,"Donald Trump",2016-10-26,"Remarks at McGlohon Theatre at Spirit Square in Charlotte, North Carolina","UCSB","general problem government military power isis force attack security"
"439","Donald Trump_93",4,0.0820046036127111,"Donald Trump",2016-10-29,"Remarks at the Jeffco Fairgrounds Event Center in Golden, Colorado","UCSB","general problem government military power isis force attack security"
"440","Donald Trump_94",4,0.0593131568571227,"Donald Trump",2016-10-29,"Remarks at the Phoenix Convention Center in Phoenix, Arizona","UCSB","general problem government military power isis force attack security"
"441","Donald Trump_95",4,0.000125680228494542,"Donald Trump",2016-10-31,"Remarks at Macomb Community College South Campus in Warren, Michigan","UCSB","general problem government military power isis force attack security"
"442","Donald Trump_96",4,0.000153788139104655,"Donald Trump",2016-11-01,"Remarks on Obamacare in Valley Forge, Pennsylvania","UCSB","general problem government military power isis force attack security"
"443","Donald Trump_97",4,0.000108518868667227,"Donald Trump",2016-11-02,"Remarks at the Central Florida Fairgrounds in Orlando, Florida","UCSB","general problem government military power isis force attack security"
"444","Donald Trump_98",4,7.44988451902998e-05,"Donald Trump",2016-11-02,"Remarks at the Bayfront Park Amphitheater in Miami, Florida","UCSB","general problem government military power isis force attack security"
"445","Donald Trump_99",4,6.88392051167703e-05,"Donald Trump",2016-11-07,"Remarks at J.S Dorton Arena in Raleigh, North Carolina","UCSB","general problem government military power isis force attack security"
"446","Hillary Clinton_1",4,0.000100114891754828,"Hillary Clinton",2016-11-03,"Remarks alongside Alicia Machado in Dade City, FL","Clinton Official","general problem government military power isis force attack security"
"447","Hillary Clinton_107",4,7.14781614957758e-05,"Hillary Clinton",2016-09-05,"Hillary Rodham Clinton Democratic Presidential Candidate And Sen Tim Kaine Vice Presidential Candidate Deliver Remarks","The Grammar Lab","general problem government military power isis force attack security"
"448","Hillary Clinton_108",4,0.0268669094191115,"Hillary Clinton",2016-09-05,"Former Secretary Of State Hillary Rodham Clinton Democratic Presidential Candidate Delivers Remarks At The 49th Annual Salute To Labor","The Grammar Lab","general problem government military power isis force attack security"
"449","Hillary Clinton_109",4,0.0575632497723041,"Hillary Clinton",2016-09-06,"former Secretary of State Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event","The Grammar Lab","general problem government military power isis force attack security"
"450","Hillary Clinton_110",4,0.307342035364018,"Hillary Clinton",2016-09-08,"former Secretary of State Hillary Rodham Clinton Democratic presidential candidate holds a news conference","The Grammar Lab","general problem government military power isis force attack security"
"451","Hillary Clinton_111",4,0.218820123699022,"Hillary Clinton",2016-09-29,"Hillary Rodham Clinton Democratic Presidential Candidate holds a media availability","The Grammar Lab","general problem government military power isis force attack security"
"452","Hillary Clinton_112",4,0.00325837740913614,"Hillary Clinton",2016-10-31,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Kent Ohio","The Grammar Lab","general problem government military power isis force attack security"
"453","Hillary Clinton_113",4,0.000132734536253668,"Hillary Clinton",2016-10-31,"Hillary Clinton delivers remarks at a campaign event in Cincinnati Ohio","The Grammar Lab","general problem government military power isis force attack security"
"454","Hillary Clinton_114",4,0.000117174568849081,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Dade City Florida","The Grammar Lab","general problem government military power isis force attack security"
"455","Hillary Clinton_115",4,0.000203495093260633,"Hillary Clinton",2016-11-01,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Fort Lauderdale Florida","The Grammar Lab","general problem government military power isis force attack security"
"456","Hillary Clinton_116",4,0.000105221353362842,"Hillary Clinton",2016-11-04,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Pittsburgh Pennsylvania SD24","The Grammar Lab","general problem government military power isis force attack security"
"457","Hillary Clinton_117",4,0.000111003673318928,"Hillary Clinton",2016-11-04,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Detroit Michigan 24","The Grammar Lab","general problem government military power isis force attack security"
"458","Hillary Clinton_118",4,0.000549457586660576,"Hillary Clinton",2016-11-05,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in South Florida SD24","The Grammar Lab","general problem government military power isis force attack security"
"459","Hillary Clinton_119",4,0.000142697538845131,"Hillary Clinton",2016-11-06,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Manchester New Hampshire SD24","The Grammar Lab","general problem government military power isis force attack security"
"460","Hillary Clinton_120",4,0.000158049865268379,"Hillary Clinton",2016-11-06,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Cleveland Ohio SD24","The Grammar Lab","general problem government military power isis force attack security"
"461","Hillary Clinton_121",4,0.00015728071621401,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Oakland Pennsylvania","The Grammar Lab","general problem government military power isis force attack security"
"462","Hillary Clinton_122",4,0.000106844674513005,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic presidential candidate delivers remarks at a campaign event Grand Rapids Michigan","The Grammar Lab","general problem government military power isis force attack security"
"463","Hillary Clinton_123",4,0.000234502184865552,"Hillary Clinton",2016-11-07,"Hillary Clinton Democratic Presidential Candidate delivers remarks at a campaign event in Philadelphia Pennsylvania SD24","The Grammar Lab","general problem government military power isis force attack security"
"464","Hillary Clinton_2",4,0.000132191625079079,"Hillary Clinton",2016-11-01,"Remarks in Cincinnati on gun control and national security","Clinton Official","general problem government military power isis force attack security"
"465","Hillary Clinton_27",4,0.00962485025524795,"Hillary Clinton",2016-09-15,"Remarks at the University of North Carolina in Greensboro","UCSB","general problem government military power isis force attack security"
"466","Hillary Clinton_28",4,0.000422545457816189,"Hillary Clinton",2016-09-18,"Remarks to the Congressional Black Caucus in Washington, D.C.","UCSB","general problem government military power isis force attack security"
"467","Hillary Clinton_29",4,0.00111881903202157,"Hillary Clinton",2016-09-27,"Remarks at Wake Technical Community College in Raleigh, North Carolina","UCSB","general problem government military power isis force attack security"
"468","Hillary Clinton_30",4,0.0197644677118476,"Hillary Clinton",2016-09-28,"Remarks at the University of New Hampshire in Durham","UCSB","general problem government military power isis force attack security"
"469","Hillary Clinton_31",4,0.00010105399715029,"Hillary Clinton",2016-09-29,"Remarks at Cowles Commons in Des Moines, Iowa","UCSB","general problem government military power isis force attack security"
